Date,Hour,CensusTract,NumberOfReports
12/12/2018,16,796.01,1
12/12/2018,16,417.0,1
12/12/2018,15,197.0,1
12/12/2018,15,451.01,1
12/12/2018,15,151.0,1
12/12/2018,15,972.02,1
12/12/2018,14,132.0,1
12/12/2018,14,218.0,1
12/12/2018,14,47.0,1
12/12/2018,14,248.0,1
12/12/2018,14,194.0,1
12/12/2018,14,964.0,1
12/12/2018,13,195.0,1
12/12/2018,12,207.0,1
12/12/2018,12,277.0,1
12/12/2018,12,174.02,1
12/12/2018,12,337.0,1
12/12/2018,12,184.0,1
12/12/2018,12,187.0,1
12/12/2018,11,137.0,1
12/12/2018,11,1058.04,1
12/12/2018,11,189.0,1
12/12/2018,10,6.0,1
12/12/2018,10,89.0,1
12/12/2018,09,283.0,1
12/12/2018,09,516.01,1
12/12/2018,09,837.0,1
12/12/2018,09,954.0,1
12/12/2018,09,299.0,1
12/18/2018,10,892.0,1
12/18/2018,09,1134.0,1
12/18/2018,09,30.01,1
12/18/2018,09,7.01,1
12/18/2018,09,82.0,1
12/18/2018,09,782.0,1
12/18/2018,09,33.0,1
12/18/2018,08,245.0,1
12/18/2018,08,309.03,1
12/18/2018,08,1134.0,1
12/18/2018,07,186.0,1
12/18/2018,07,779.06,1
12/18/2018,06,33.0,1
12/18/2018,02,251.0,1
12/18/2018,02,432.0,1
12/18/2018,02,87.0,1
12/18/2018,01,442.0,1
12/18/2018,00,287.0,1
12/17/2018,23,51.0,1
12/17/2018,22,11.0,1
12/17/2018,21,435.0,1
12/17/2018,21,549.0,1
12/17/2018,21,388.0,1
12/17/2018,20,1158.0,1
12/17/2018,20,633.01,1
12/17/2018,20,591.0,1
12/17/2018,19,938.0,1
12/17/2018,19,388.0,1
12/17/2018,17,1172.02,1
12/17/2018,16,243.0,1
12/17/2018,16,383.03,1
12/17/2018,16,127.0,1
12/17/2018,16,14.02,1
12/17/2018,15,357.02,1
12/17/2018,15,263.0,1
12/17/2018,15,431.02,1
12/17/2018,14,234.0,1
12/17/2018,14,66.0,1
12/17/2018,14,319.02,1
12/17/2018,14,98.0,1
12/17/2018,14,1447.0,1
12/17/2018,14,366.0,1
12/17/2018,14,36.0,1
12/17/2018,13,229.01,1
12/17/2018,13,93.02,1
12/17/2018,13,908.0,1
12/17/2018,13,53.02,1
12/17/2018,12,33.01,1
12/17/2018,12,415.0,1
12/17/2018,12,74.0,1
12/17/2018,12,43.0,1
12/17/2018,11,225.0,1
12/17/2018,11,287.0,1
12/17/2018,10,27.02,1
12/17/2018,10,14.02,1
12/17/2018,10,119.0,1
12/17/2018,10,251.0,1
12/17/2018,10,277.0,1
12/17/2018,10,618.0,1
12/17/2018,10,295.0,1
12/17/2018,09,307.0,1
12/17/2018,09,132.01,1
12/17/2018,09,66.0,1
12/17/2018,08,1220.0,1
12/17/2018,08,273.0,1
12/17/2018,07,361.0,1
12/17/2018,06,226.0,1
12/17/2018,06,1.01,1
12/17/2018,02,39.0,1
12/17/2018,02,22.0,1
12/17/2018,01,137.0,1
12/17/2018,01,77.0,1
12/17/2018,01,59.0,1
12/17/2018,00,347.0,1
12/16/2018,21,239.0,1
12/16/2018,21,15.01,1
12/16/2018,21,539.01,1
12/16/2018,21,234.0,1
12/16/2018,20,30.02,1
12/16/2018,19,196.0,1
12/16/2018,19,30.02,1
12/16/2018,18,302.02,1
12/16/2018,18,373.0,1
12/16/2018,18,247.0,1
12/16/2018,18,164.0,1
12/16/2018,17,545.0,1
12/16/2018,17,426.0,1
12/16/2018,17,226.01,1
12/16/2018,16,15.01,1
12/16/2018,15,114.01,1
12/16/2018,14,211.0,1
12/16/2018,14,254.02,1
12/16/2018,13,224.0,1
12/16/2018,13,135.0,1
12/16/2018,13,235.01,1
12/16/2018,13,134.0,1
12/16/2018,12,379.0,1
12/16/2018,12,1227.04,1
12/16/2018,12,307.01,1
12/16/2018,12,94.0,1
12/16/2018,10,25.0,1
12/16/2018,09,363.0,1
12/16/2018,09,59.0,1
12/16/2018,07,900.0,1
12/16/2018,07,359.0,1
12/12/2018,09,539.0,1
12/12/2018,09,307.0,1
12/12/2018,08,188.0,1
12/12/2018,08,193.0,1
12/12/2018,08,295.0,1
12/12/2018,07,324.0,1
12/12/2018,07,34.0,1
12/12/2018,07,1192.0,1
12/12/2018,06,39.0,1
12/12/2018,03,196.0,1
12/12/2018,03,229.02,1
12/12/2018,00,440.0,1
12/12/2018,00,342.0,1
12/11/2018,23,288.0,1
12/11/2018,22,328.0,1
12/11/2018,19,549.0,1
12/11/2018,19,90.0,1
12/11/2018,09,155.0,1
12/11/2018,09,786.01,1
12/11/2018,09,134.0,1
12/11/2018,09,110.0,1
12/11/2018,09,924.0,1
12/11/2018,09,431.02,1
12/11/2018,08,156.0,1
12/11/2018,07,40.03,1
12/11/2018,07,798.02,1
12/11/2018,07,329.0,1
12/11/2018,07,405.02,1
12/11/2018,07,338.0,1
12/11/2018,06,283.0,1
12/11/2018,06,242.0,1
12/11/2018,06,1301.0,1
12/11/2018,06,67.0,1
12/11/2018,05,224.03,1
12/11/2018,05,408.0,1
12/11/2018,03,62.01,1
12/11/2018,01,69.0,1
12/11/2018,01,265.01,1
12/11/2018,00,81.0,1
12/11/2018,00,279.0,1
12/11/2018,00,216.01,1
12/10/2018,23,910.0,1
12/10/2018,21,79.0,1
12/10/2018,21,291.0,1
12/10/2018,20,809.0,1
12/10/2018,20,20.01,1
12/10/2018,20,271.0,1
12/10/2018,19,38.0,1
12/10/2018,19,745.0,1
12/10/2018,19,297.0,1
12/10/2018,19,336.0,1
12/10/2018,19,462.09,1
12/10/2018,19,221.0,1
12/10/2018,18,275.0,1
12/10/2018,18,1220.0,1
12/10/2018,18,457.0,1
12/10/2018,18,154.01,1
12/10/2018,18,265.0,1
12/10/2018,17,696.02,1
12/10/2018,17,625.0,1
12/10/2018,17,236.0,1
12/10/2018,17,479.0,1
12/10/2018,17,96.02,1
12/10/2018,17,311.0,1
12/10/2018,16,289.0,1
12/10/2018,16,246.0,1
12/10/2018,15,1118.0,1
12/10/2018,15,155.0,1
12/10/2018,15,263.0,1
12/10/2018,15,1220.0,1
12/10/2018,14,71.0,1
12/10/2018,14,131.0,1
12/10/2018,14,129.01,1
12/10/2018,13,293.0,1
12/10/2018,13,277.0,1
12/10/2018,13,20.02,1
12/10/2018,13,168.0,1
12/10/2018,12,1059.0,1
12/10/2018,11,1134.0,1
12/10/2018,11,454.0,1
12/10/2018,11,1181.0,1
12/10/2018,11,498.0,1
12/10/2018,11,138.0,1
12/10/2018,11,680.0,1
12/10/2018,10,1214.0,1
12/10/2018,10,982.0,1
12/10/2018,09,33.0,1
12/10/2018,09,149.0,1
12/10/2018,09,13.0,1
12/10/2018,09,425.0,1
12/10/2018,09,572.0,1
12/10/2018,09,143.0,1
12/10/2018,09,235.0,1
12/10/2018,08,558.0,1
12/10/2018,08,127.0,1
12/10/2018,08,245.0,1
12/10/2018,08,445.0,1
12/10/2018,03,211.0,1
12/09/2018,23,336.0,1
12/09/2018,23,779.06,1
12/09/2018,22,871.0,1
12/09/2018,21,809.0,1
12/09/2018,21,289.0,1
12/09/2018,21,1098.0,1
12/09/2018,20,233.0,1
12/09/2018,20,222.0,1
12/09/2018,20,59.01,1
12/09/2018,20,74.0,1
12/09/2018,20,245.0,1
12/09/2018,20,254.0,1
12/09/2018,19,261.0,1
12/09/2018,19,330.0,1
12/09/2018,19,24.0,1
12/09/2018,19,385.0,1
12/09/2018,19,8.0,1
12/09/2018,18,105.0,1
12/09/2018,18,99.02,1
12/09/2018,16,145.0,1
12/09/2018,16,77.0,1
12/18/2018,17,495.0,1
12/18/2018,17,247.0,1
12/18/2018,17,1118.0,1
12/18/2018,16,163.0,1
12/18/2018,16,216.01,1
12/18/2018,16,964.0,1
12/18/2018,16,1118.0,1
12/18/2018,15,295.0,1
12/18/2018,15,116.0,1
12/18/2018,14,386.0,1
12/18/2018,14,27.01,1
12/18/2018,12,536.01,1
12/18/2018,12,1116.0,1
12/18/2018,11,535.0,1
12/18/2018,11,185.01,1
12/18/2018,11,862.0,1
12/18/2018,11,277.0,1
12/18/2018,10,446.01,1
12/18/2018,10,93.01,1
12/14/2018,10,757.01,1
12/14/2018,10,145.0,1
12/14/2018,10,462.02,1
12/14/2018,10,770.0,1
12/14/2018,09,450.0,1
12/14/2018,09,659.0,1
12/14/2018,08,34.0,1
12/14/2018,08,1551.03,1
12/14/2018,08,138.0,1
12/14/2018,08,779.07,1
12/14/2018,08,309.01,1
12/14/2018,06,328.0,1
12/14/2018,06,513.0,1
12/14/2018,04,199.0,1
12/14/2018,02,1104.0,1
12/14/2018,00,204.0,1
12/13/2018,23,40.02,1
12/13/2018,22,549.0,1
12/13/2018,22,193.0,1
12/13/2018,21,865.0,1
12/13/2018,21,114.0,1
12/13/2018,21,1333.0,1
12/13/2018,21,944.01,1
12/13/2018,20,65.0,1
12/13/2018,20,563.02,1
12/13/2018,19,713.04,1
12/13/2018,19,722.0,1
12/13/2018,18,822.0,1
12/13/2018,18,1032.01,1
12/09/2018,16,112.02,1
12/09/2018,16,58.0,1
12/09/2018,16,453.0,1
12/09/2018,16,297.0,1
12/09/2018,15,230.0,1
12/09/2018,15,493.02,1
12/09/2018,14,383.0,1
12/09/2018,14,997.01,1
12/09/2018,14,56.0,1
12/09/2018,13,177.01,1
12/09/2018,13,175.0,1
12/09/2018,13,1118.0,1
12/09/2018,12,320.0,1
12/09/2018,12,186.0,1
12/09/2018,11,261.0,1
12/09/2018,11,425.0,1
12/09/2018,11,154.01,1
12/08/2018,20,462.07,1
12/08/2018,19,240.0,1
12/08/2018,19,184.01,1
12/08/2018,19,252.0,1
12/08/2018,19,161.0,1
12/08/2018,19,173.0,1
12/08/2018,18,98.0,1
12/08/2018,18,158.01,1
12/08/2018,18,123.01,1
12/08/2018,18,133.0,1
12/08/2018,17,964.0,1
12/08/2018,17,54.0,1
12/08/2018,17,824.0,1
12/08/2018,17,1214.0,1
12/08/2018,17,868.0,1
12/08/2018,16,187.03,1
12/08/2018,15,1507.02,1
12/08/2018,15,118.0,1
12/08/2018,15,233.0,1
12/08/2018,15,24.0,1
12/08/2018,15,303.0,1
12/08/2018,14,231.0,1
12/08/2018,14,505.0,1
12/08/2018,13,1152.0,1
12/08/2018,13,555.0,1
12/08/2018,13,1104.0,1
12/08/2018,13,180.0,1
12/08/2018,13,39.0,1
12/08/2018,13,418.0,1
12/08/2018,12,28.0,1
12/08/2018,12,33.0,1
12/08/2018,12,127.0,1
12/08/2018,12,67.0,1
12/08/2018,12,73.0,1
12/08/2018,11,1142.02,1
12/08/2018,11,143.0,1
12/08/2018,11,252.0,1
12/08/2018,11,229.01,1
12/08/2018,10,1162.0,1
12/08/2018,10,294.0,1
12/08/2018,10,441.0,1
12/08/2018,09,42.0,1
12/08/2018,09,1155.0,1
12/08/2018,08,462.07,1
12/08/2018,08,115.02,1
12/08/2018,08,664.02,1
12/08/2018,08,383.0,1
12/08/2018,05,327.0,1
12/08/2018,05,98.0,1
12/08/2018,03,237.03,1
12/08/2018,02,255.0,1
12/08/2018,00,506.0,1
12/08/2018,00,224.0,1
12/07/2018,23,306.0,1
12/07/2018,23,71.0,1
12/07/2018,23,414.0,1
12/07/2018,22,235.02,1
12/07/2018,22,185.01,1
12/07/2018,22,383.03,1
12/07/2018,22,144.0,1
12/07/2018,21,910.0,1
12/07/2018,21,387.0,1
12/07/2018,21,127.01,1
12/07/2018,21,500.0,1
12/07/2018,21,216.0,1
12/07/2018,20,144.02,1
12/07/2018,20,65.0,1
12/07/2018,20,311.0,1
12/07/2018,20,205.01,1
12/07/2018,19,369.01,1
12/07/2018,19,175.0,1
12/07/2018,19,134.0,1
12/07/2018,19,236.0,1
12/07/2018,19,788.01,1
12/07/2018,18,229.0,1
12/07/2018,18,228.0,1
12/07/2018,18,251.0,1
12/07/2018,17,254.02,1
12/07/2018,17,220.0,1
12/07/2018,17,18.0,1
12/07/2018,17,7.02,1
12/07/2018,16,582.0,1
12/07/2018,16,175.0,1
12/07/2018,16,159.0,1
12/07/2018,15,189.0,1
12/07/2018,15,429.02,1
12/07/2018,14,806.0,1
12/07/2018,14,282.0,1
12/07/2018,14,1227.04,1
12/07/2018,12,381.0,1
12/07/2018,12,563.01,1
12/07/2018,12,556.0,1
12/07/2018,12,169.0,1
12/07/2018,11,277.0,1
12/07/2018,11,208.0,1
12/07/2018,11,251.0,1
12/07/2018,11,33.0,1
12/07/2018,11,493.01,1
12/07/2018,10,417.0,1
12/07/2018,09,924.0,1
12/07/2018,09,291.02,1
12/07/2018,09,283.0,1
12/11/2018,19,534.01,1
12/11/2018,19,1529.02,1
12/11/2018,18,132.02,1
12/11/2018,18,328.0,1
12/11/2018,18,175.0,1
12/11/2018,17,24.0,1
12/11/2018,17,34.0,1
12/11/2018,17,189.0,1
12/11/2018,17,25.0,1
12/11/2018,16,25.0,1
12/11/2018,16,188.0,1
12/11/2018,16,110.0,1
12/11/2018,15,233.0,1
12/11/2018,15,262.0,1
12/11/2018,15,414.0,1
12/11/2018,15,61.0,1
12/11/2018,15,1507.02,1
12/11/2018,14,394.0,1
12/11/2018,14,147.0,1
12/11/2018,14,146.07,1
12/11/2018,13,132.02,1
12/11/2018,13,1070.01,1
12/11/2018,13,303.0,1
12/11/2018,12,287.0,1
12/11/2018,12,43.0,1
12/11/2018,12,40.01,1
12/11/2018,11,366.0,1
12/11/2018,11,40.02,1
12/11/2018,11,814.0,1
12/11/2018,10,456.0,1
12/11/2018,10,190.0,1
12/11/2018,10,1621.0,1
12/11/2018,10,1093.0,1
12/11/2018,10,81.0,1
12/11/2018,10,534.01,1
12/11/2018,09,972.04,1
12/11/2018,09,399.02,1
12/07/2018,09,400.0,1
12/07/2018,08,924.0,1
12/07/2018,08,324.0,1
12/07/2018,08,624.0,1
12/07/2018,08,157.0,1
12/07/2018,08,94.0,1
12/07/2018,07,265.0,1
12/07/2018,07,217.0,1
12/07/2018,06,2.02,1
12/07/2018,03,1241.0,1
12/07/2018,02,43.0,1
12/07/2018,02,436.0,1
12/07/2018,02,429.0,1
12/07/2018,01,792.0,1
12/07/2018,01,149.0,1
12/07/2018,00,172.0,1
12/06/2018,23,73.0,1
12/05/2018,18,580.0,1
12/05/2018,18,26.02,1
12/05/2018,18,656.0,1
12/05/2018,17,291.02,1
12/05/2018,17,83.0,1
12/05/2018,17,884.0,1
12/05/2018,17,415.0,1
12/05/2018,17,251.0,1
12/05/2018,17,32.0,1
12/05/2018,16,32.0,1
12/05/2018,16,309.03,1
12/05/2018,16,809.0,1
12/05/2018,16,131.0,1
12/05/2018,16,399.0,1
12/05/2018,16,134.0,1
12/05/2018,16,81.0,1
12/05/2018,15,46.0,1
12/05/2018,15,345.0,1
12/05/2018,15,393.0,1
12/05/2018,15,164.0,1
12/05/2018,15,201.0,1
12/05/2018,14,283.0,1
12/05/2018,14,169.0,1
12/05/2018,14,36.0,1
12/05/2018,14,724.0,1
12/05/2018,14,444.0,1
12/05/2018,14,176.0,1
12/05/2018,14,32.0,1
12/05/2018,14,966.0,1
12/05/2018,14,596.0,1
12/05/2018,13,355.0,1
12/05/2018,13,1126.0,1
12/05/2018,13,71.0,1
12/05/2018,13,41.0,1
12/05/2018,13,127.0,1
12/05/2018,12,80.0,1
12/05/2018,12,40.03,1
12/05/2018,12,197.0,1
12/05/2018,12,245.0,1
12/05/2018,11,285.0,1
12/05/2018,11,40.01,1
12/05/2018,11,122.0,1
12/05/2018,10,83.0,1
12/05/2018,10,450.0,1
12/05/2018,10,71.0,1
12/05/2018,10,75.0,1
12/05/2018,10,1104.0,1
12/05/2018,09,47.0,1
12/05/2018,09,267.0,1
12/05/2018,09,40.02,1
12/05/2018,09,144.0,1
12/05/2018,08,134.0,1
12/05/2018,08,493.02,1
12/05/2018,08,235.02,1
12/05/2018,08,241.0,1
12/05/2018,08,206.01,1
12/05/2018,08,293.0,1
12/05/2018,07,235.02,1
12/05/2018,07,129.01,1
12/05/2018,06,59.0,1
12/05/2018,06,884.0,1
12/05/2018,02,1208.02,1
12/05/2018,01,32.0,1
12/05/2018,00,888.0,1
12/05/2018,00,166.0,1
12/04/2018,23,168.0,1
12/04/2018,22,363.0,1
12/04/2018,22,189.0,1
12/04/2018,22,866.0,1
12/04/2018,22,151.0,1
12/04/2018,21,523.0,1
12/04/2018,21,1033.0,1
12/04/2018,21,910.0,1
12/04/2018,21,245.02,1
12/04/2018,21,85.0,1
12/04/2018,20,163.0,1
12/04/2018,20,719.0,1
12/04/2018,20,342.0,1
12/04/2018,20,79.0,1
12/04/2018,20,594.02,1
12/04/2018,20,154.0,1
12/04/2018,20,389.0,1
12/04/2018,19,167.0,1
12/04/2018,19,263.0,1
12/04/2018,19,25.0,1
12/04/2018,19,1104.0,1
12/04/2018,19,138.0,1
12/04/2018,18,486.0,1
12/04/2018,18,129.01,1
12/04/2018,18,245.01,1
12/04/2018,17,297.0,1
12/04/2018,17,377.0,1
12/04/2018,17,144.02,1
12/04/2018,17,261.0,1
12/04/2018,16,435.0,1
12/04/2018,16,444.0,1
12/04/2018,16,1106.0,1
12/04/2018,16,230.0,1
12/04/2018,16,1104.0,1
12/04/2018,16,348.0,1
12/04/2018,15,146.06,1
12/09/2018,11,493.01,1
12/09/2018,11,445.0,1
12/09/2018,11,33.0,1
12/09/2018,10,888.0,1
12/09/2018,10,516.01,1
12/09/2018,10,431.0,1
12/09/2018,09,242.0,1
12/09/2018,09,934.02,1
12/09/2018,09,770.0,1
12/09/2018,09,297.0,1
12/09/2018,08,1451.02,1
12/09/2018,07,174.02,1
12/09/2018,07,129.01,1
12/09/2018,05,594.02,1
12/09/2018,04,303.0,1
12/09/2018,04,1123.0,1
12/09/2018,03,65.02,1
12/09/2018,02,233.0,1
12/09/2018,02,302.02,1
12/09/2018,01,277.0,1
12/09/2018,01,29.01,1
12/09/2018,01,379.0,1
12/09/2018,00,147.0,1
12/09/2018,00,491.0,1
12/08/2018,23,982.0,1
12/08/2018,23,240.0,1
12/08/2018,22,63.01,1
12/08/2018,22,1110.0,1
12/08/2018,22,892.02,1
12/08/2018,22,233.0,1
12/08/2018,22,16.0,1
12/08/2018,21,32.0,1
12/08/2018,21,230.0,1
12/08/2018,21,779.04,1
12/08/2018,20,240.0,1
12/08/2018,20,392.0,1
12/04/2018,15,89.0,1
12/04/2018,15,1118.0,1
12/04/2018,15,388.0,1
12/04/2018,15,171.02,1
12/04/2018,14,33.01,1
12/04/2018,14,196.0,1
12/04/2018,14,107.01,1
12/04/2018,14,274.02,1
12/04/2018,13,25.0,1
12/04/2018,13,39.0,1
12/04/2018,12,135.0,1
12/04/2018,12,1122.0,1
12/04/2018,11,174.01,1
12/04/2018,11,226.0,1
12/04/2018,11,531.01,1
12/04/2018,11,175.0,1
12/04/2018,10,379.0,1
12/03/2018,17,163.0,1
12/03/2018,17,18.0,1
12/03/2018,17,199.0,1
12/03/2018,17,287.0,1
12/03/2018,16,211.0,1
12/03/2018,16,129.01,1
12/03/2018,16,277.05,1
12/03/2018,16,1047.0,1
12/03/2018,15,14.02,1
12/03/2018,15,134.0,1
12/03/2018,15,301.0,1
12/03/2018,15,339.0,1
12/03/2018,15,225.0,1
12/03/2018,14,690.0,1
12/03/2018,14,896.0,1
12/03/2018,14,235.0,1
12/03/2018,14,386.0,1
12/03/2018,14,363.0,1
12/03/2018,13,702.01,1
12/03/2018,12,167.0,1
12/03/2018,12,24.0,1
12/03/2018,12,235.01,1
12/03/2018,12,261.0,1
12/03/2018,12,263.0,1
12/03/2018,11,1210.0,1
12/03/2018,11,1621.0,1
12/03/2018,10,446.0,1
12/03/2018,10,1078.0,1
12/03/2018,10,856.0,1
12/03/2018,10,762.0,1
12/03/2018,09,39.0,1
12/03/2018,08,233.02,1
12/03/2018,08,722.0,1
12/03/2018,05,656.0,1
12/03/2018,00,75.0,1
12/02/2018,23,281.0,1
12/02/2018,22,230.0,1
12/02/2018,22,145.0,1
12/02/2018,22,938.0,1
12/02/2018,21,133.0,1
12/02/2018,21,225.0,1
12/02/2018,21,112.02,1
12/02/2018,21,109.0,1
12/02/2018,20,90.0,1
12/02/2018,20,293.0,1
12/02/2018,20,473.0,1
12/02/2018,19,696.02,1
12/02/2018,19,233.01,1
12/02/2018,19,112.02,1
12/02/2018,19,151.0,1
12/02/2018,18,125.0,1
12/02/2018,18,383.03,1
12/02/2018,18,6.0,1
12/02/2018,17,203.0,1
12/02/2018,17,1339.0,1
12/02/2018,17,211.0,1
12/02/2018,16,227.0,1
12/02/2018,16,67.0,1
12/02/2018,16,394.0,1
12/02/2018,16,882.0,1
12/02/2018,15,50.01,1
12/02/2018,15,1176.02,1
12/02/2018,15,711.0,1
12/02/2018,14,938.0,1
12/02/2018,13,283.0,1
12/02/2018,12,71.0,1
12/02/2018,12,325.0,1
12/02/2018,12,65.0,1
12/02/2018,12,257.0,1
12/02/2018,12,170.13,1
12/02/2018,10,181.0,1
12/02/2018,10,90.0,1
12/02/2018,09,543.0,1
12/02/2018,09,243.01,1
12/02/2018,09,71.0,1
12/02/2018,09,324.0,1
12/02/2018,08,25.0,1
12/02/2018,08,972.04,1
12/02/2018,07,391.0,1
12/02/2018,05,30.02,1
12/02/2018,05,172.0,1
12/02/2018,02,910.0,1
12/02/2018,01,261.0,1
12/02/2018,01,161.0,1
12/02/2018,00,309.02,1
12/01/2018,23,245.01,1
12/01/2018,23,65.0,1
12/01/2018,22,872.0,1
12/01/2018,22,1122.0,1
12/01/2018,22,871.0,1
12/01/2018,22,1104.0,1
12/01/2018,22,743.0,1
12/01/2018,21,153.0,1
12/01/2018,21,362.0,1
12/01/2018,20,495.0,1
12/01/2018,20,311.0,1
12/01/2018,19,170.0,1
12/01/2018,19,453.0,1
12/01/2018,19,510.01,1
12/01/2018,19,69.0,1
12/06/2018,23,138.0,1
12/06/2018,23,67.0,1
12/06/2018,22,396.0,1
12/06/2018,22,925.0,1
12/06/2018,22,339.0,1
12/06/2018,22,45.0,1
12/06/2018,22,144.0,1
12/06/2018,21,925.0,1
12/06/2018,21,722.0,1
12/06/2018,20,100.0,1
12/06/2018,20,682.0,1
12/06/2018,20,197.01,1
12/06/2018,20,954.0,1
12/06/2018,20,240.0,1
12/06/2018,19,690.0,1
12/06/2018,19,319.01,1
12/06/2018,18,317.02,1
12/06/2018,18,96.02,1
12/06/2018,18,273.0,1
12/06/2018,18,542.0,1
12/06/2018,18,54.0,1
12/06/2018,17,29.01,1
12/06/2018,17,224.03,1
12/06/2018,17,309.02,1
12/06/2018,17,253.01,1
12/06/2018,17,234.0,1
12/06/2018,17,462.03,1
12/06/2018,17,30.02,1
12/06/2018,17,134.0,1
12/06/2018,17,590.0,1
12/06/2018,16,6.0,1
12/06/2018,16,582.0,1
12/06/2018,15,8.0,1
12/06/2018,15,806.0,1
12/06/2018,15,228.0,1
12/06/2018,15,435.0,1
12/06/2018,15,149.0,1
12/06/2018,14,263.0,1
12/06/2018,14,140.0,1
12/06/2018,13,373.0,1
12/06/2018,13,22.0,2
12/06/2018,13,127.0,1
12/06/2018,13,319.02,1
12/06/2018,13,197.02,1
12/06/2018,13,311.0,1
12/06/2018,13,38.0,1
12/06/2018,12,363.0,1
12/06/2018,12,865.0,1
12/06/2018,12,408.0,1
12/06/2018,11,71.0,1
12/06/2018,11,443.01,1
12/06/2018,10,1529.02,1
12/06/2018,10,802.0,1
12/06/2018,10,271.0,1
12/06/2018,10,138.0,1
12/06/2018,10,414.0,1
12/06/2018,10,187.0,1
12/06/2018,10,1463.0,1
12/06/2018,09,488.0,1
12/06/2018,09,51.0,1
12/06/2018,09,279.0,1
12/06/2018,09,100.0,1
12/06/2018,08,184.0,1
12/06/2018,08,360.0,1
12/06/2018,08,236.0,1
12/06/2018,08,198.0,1
12/06/2018,08,115.02,1
12/06/2018,07,525.0,1
12/06/2018,07,58.0,1
12/06/2018,07,520.0,1
12/06/2018,05,23.0,1
12/06/2018,02,916.0,1
12/06/2018,01,225.0,1
12/05/2018,23,678.0,1
12/05/2018,22,65.0,1
12/05/2018,22,279.0,1
12/05/2018,22,365.02,1
12/05/2018,21,273.02,1
12/05/2018,21,277.0,1
12/05/2018,21,171.0,1
12/05/2018,20,270.0,1
12/05/2018,20,50.0,1
12/05/2018,20,385.0,1
12/05/2018,20,512.0,1
12/05/2018,20,175.0,1
12/05/2018,20,358.0,1
12/05/2018,19,348.0,1
12/05/2018,19,144.0,1
12/05/2018,18,317.0,1
12/01/2018,19,283.0,1
12/01/2018,18,282.0,1
12/01/2018,18,972.04,1
12/01/2018,17,462.03,1
12/01/2018,17,245.0,1
12/01/2018,17,719.0,1
12/01/2018,17,186.0,1
12/01/2018,17,769.01,1
12/01/2018,16,194.0,1
12/01/2018,16,1122.0,1
12/01/2018,16,220.02,1
12/01/2018,16,149.0,1
12/01/2018,15,152.0,1
12/01/2018,15,41.0,1
12/01/2018,14,48.0,1
12/01/2018,12,421.0,1
12/01/2018,11,1210.0,1
11/28/2018,18,397.0,1
11/28/2018,18,90.0,1
11/28/2018,17,28.0,1
11/28/2018,17,179.0,1
11/28/2018,17,213.0,1
11/28/2018,16,454.0,1
11/28/2018,16,363.0,1
11/28/2018,16,149.0,1
11/28/2018,16,21.0,1
11/28/2018,16,9.0,1
11/28/2018,16,90.0,1
11/28/2018,16,493.02,1
11/28/2018,16,498.0,1
11/28/2018,16,414.0,1
11/28/2018,15,305.0,1
11/28/2018,15,336.0,1
11/28/2018,15,173.0,1
11/28/2018,15,973.0,1
11/28/2018,15,66.0,1
11/28/2018,15,110.0,1
11/28/2018,15,446.01,1
11/28/2018,14,211.0,1
11/28/2018,14,245.0,1
11/28/2018,14,254.02,1
11/28/2018,14,119.0,1
11/28/2018,14,135.0,1
11/28/2018,14,72.0,1
11/28/2018,13,713.04,1
11/28/2018,13,30.01,1
11/28/2018,13,435.0,1
11/28/2018,13,169.0,1
11/28/2018,13,189.0,1
11/28/2018,12,251.0,1
11/28/2018,12,549.0,1
11/28/2018,12,383.0,1
11/28/2018,12,361.0,1
11/28/2018,12,119.0,1
11/28/2018,12,62.0,1
11/28/2018,11,472.0,1
11/28/2018,11,131.0,1
11/28/2018,11,63.0,1
11/28/2018,10,1529.01,1
11/28/2018,10,110.0,1
11/28/2018,10,197.0,1
11/28/2018,10,1237.0,1
11/28/2018,09,53.02,1
11/28/2018,09,802.0,1
11/28/2018,09,403.0,1
11/28/2018,09,30.01,1
11/28/2018,08,215.0,1
11/28/2018,08,144.02,1
11/28/2018,08,1070.01,1
11/28/2018,06,265.0,1
11/28/2018,05,226.01,1
11/28/2018,05,545.0,1
11/28/2018,01,81.0,1
11/27/2018,23,132.0,1
11/27/2018,22,240.0,1
11/27/2018,22,888.0,1
11/27/2018,22,413.0,1
11/27/2018,22,579.01,1
11/27/2018,21,151.01,1
11/27/2018,21,169.0,1
11/27/2018,21,302.02,1
11/27/2018,21,1010.0,1
11/27/2018,21,360.01,1
11/27/2018,21,230.0,1
11/27/2018,20,435.0,1
11/27/2018,20,244.01,1
11/27/2018,20,431.0,1
11/27/2018,20,19.03,1
11/27/2018,20,242.0,1
11/27/2018,20,22.0,1
11/27/2018,20,302.02,1
11/27/2018,20,143.0,1
11/27/2018,20,849.02,1
11/27/2018,19,65.0,1
11/27/2018,19,167.0,1
11/27/2018,19,600.0,1
11/27/2018,18,221.02,1
11/27/2018,18,137.0,1
11/27/2018,18,234.0,1
11/27/2018,18,126.0,1
11/27/2018,18,311.0,1
11/27/2018,17,108.01,1
11/27/2018,17,646.0,1
11/27/2018,17,51.0,1
11/27/2018,16,145.0,1
11/27/2018,16,38.0,1
11/27/2018,16,435.0,1
11/27/2018,16,954.0,1
11/27/2018,16,245.0,1
11/27/2018,15,878.0,1
